product_id,product_name,category,sub_category,base_price,price,competitor_price,demand,rating,reviews,stock,season,discount,day_of_week
PROD_0580,Lenovo IdeaPad 5,Laptop,Mid,61502,68153,60134,454,3.4,1309,718,Festive,10.7,Wednesday
PROD_0592,Lenovo IdeaPad 5,Laptop,Mid,61502,66738,60408,406,3.4,1285,306,Normal,1.4,Friday
PROD_0596,Lenovo IdeaPad 5,Laptop,Mid,61502,65988,59965,428,4.1,1644,583,Normal,0,Friday
PROD_0604,Acer Aspire 3,Laptop,Budget,45131,47581,49264,214,2.6,1768,635,Normal,6.8,Saturday
PROD_0605,MacBook Pro 14,Laptop,Premium,199587,200000,220806,179,4.1,346,297,Normal,5.2,Tuesday
PROD_0609,Acer Aspire 3,Laptop,Budget,45131,48365,45665,343,3.8,2343,481,Normal,4.6,Tuesday
PROD_0611,HP Pavilion 15,Laptop,Budget,31315,33853,33423,406,3.6,2790,388,Normal,2.3,Sunday
PROD_0614,Lenovo IdeaPad 5,Laptop,Mid,61502,66283,68070,414,3.9,1384,466,Normal,1.9,Sunday
PROD_0620,Dell Inspiron 15,Laptop,Mid,78680,80379,70013,344,4,1725,484,Normal,1.3,Thursday
PROD_0625,Dell Inspiron 15,Laptop,Mid,78680,80029,72103,324,3.6,1030,543,Normal,0,Monday
PROD_0626,Acer Aspire 3,Laptop,Budget,45131,48890,50126,336,4.2,2130,238,Normal,1.6,Friday
PROD_0637,Acer Aspire 3,Laptop,Budget,45131,48245,47309,292,3.5,2306,458,Normal,2.1,Wednesday
PROD_0638,Lenovo IdeaPad 5,Laptop,Mid,61502,66858,66353,454,3.9,2055,339,Normal,1.3,Monday
PROD_0641,Acer Aspire 3,Laptop,Budget,45131,50060,44294,345,3.2,1704,533,Festive,6.9,Tuesday
PROD_0642,Lenovo IdeaPad 5,Laptop,Mid,61502,66634,55821,464,4,808,227,Festive,5.1,Saturday
PROD_0643,HP Pavilion 15,Laptop,Budget,31315,32302,27786,382,3.1,2367,342,Normal,2.6,Sunday
PROD_0644,MacBook Pro 14,Laptop,Premium,199587,200000,220551,311,4.3,1280,238,Festive,17.5,Saturday
PROD_0655,Lenovo IdeaPad 5,Laptop,Mid,61502,67307,63908,444,4,2121,178,Normal,4.7,Sunday
PROD_0658,HP Pavilion 15,Laptop,Budget,31315,35071,34958,422,2.9,1818,434,Festive,10.2,Wednesday
PROD_0664,Acer Aspire 3,Laptop,Budget,45131,48118,49062,278,3,1535,493,Normal,0.5,Saturday
PROD_0690,Acer Aspire 3,Laptop,Budget,45131,48933,45192,320,3.5,1786,195,Normal,0,Friday
PROD_0703,Dell Inspiron 15,Laptop,Mid,78680,86624,80018,363,3.6,1048,725,Festive,9.2,Sunday
PROD_0705,MacBook Pro 14,Laptop,Premium,199587,200000,212902,270,4.6,156,716,Festive,8.5,Monday
PROD_0709,HP Pavilion 15,Laptop,Budget,31315,33416,27678,508,3.6,2445,620,Festive,12.2,Sunday
PROD_0714,HP Pavilion 15,Laptop,Budget,31315,33655,28334,527,4,2592,496,Festive,12.2,Sunday
PROD_0716,Lenovo IdeaPad 5,Laptop,Mid,61502,66728,66190,379,3.6,206,269,Normal,4.8,Friday
PROD_0722,Lenovo IdeaPad 5,Laptop,Mid,61502,63576,55553,393,4,642,315,Normal,5.2,Sunday
PROD_0725,HP Pavilion 15,Laptop,Budget,31315,32374,29354,407,3.5,2113,334,Normal,5,Tuesday
PROD_0726,MacBook Pro 14,Laptop,Premium,199587,200000,197305,370,5,1962,372,Festive,11.7,Monday
PROD_0739,Lenovo IdeaPad 5,Laptop,Mid,61502,65870,55093,395,3,661,372,Festive,9.9,Wednesday
PROD_0762,Acer Aspire 3,Laptop,Budget,45131,50439,44073,355,3.2,2001,380,Festive,11.9,Sunday
PROD_0763,MacBook Pro 14,Laptop,Premium,199587,200000,221752,256,4.6,966,462,Normal,6.9,Tuesday
PROD_0770,Lenovo IdeaPad 5,Laptop,Mid,61502,68627,66054,446,3.9,788,552,Festive,7.6,Thursday
PROD_0771,HP Pavilion 15,Laptop,Budget,31315,32063,29002,426,3.4,2702,561,Normal,6.8,Thursday
PROD_0772,Acer Aspire 3,Laptop,Budget,45131,48727,48418,326,3.7,2244,295,Normal,5.4,Wednesday
PROD_0781,Acer Aspire 3,Laptop,Budget,45131,47665,47258,216,2.6,1992,601,Normal,3.4,Wednesday
PROD_0783,Acer Aspire 3,Laptop,Budget,45131,48202,43328,300,3.2,2470,489,Normal,5.7,Wednesday
PROD_0798,MacBook Pro 14,Laptop,Premium,199587,200000,181337,188,4.5,643,466,Normal,3.3,Wednesday
PROD_0803,MacBook Pro 14,Laptop,Premium,199587,200000,180633,273,4.4,210,324,Festive,12.2,Sunday
PROD_0806,Dell Inspiron 15,Laptop,Mid,78680,88074,79618,388,3.8,848,394,Festive,12,Saturday
PROD_0811,HP Pavilion 15,Laptop,Budget,31315,34420,32207,449,3.9,1780,90,Normal,1.7,Wednesday
PROD_0812,Acer Aspire 3,Laptop,Budget,45131,46051,41505,242,2.9,1691,355,Normal,5.9,Thursday
PROD_0821,Lenovo IdeaPad 5,Laptop,Mid,61502,66342,62558,440,4.6,1788,486,Normal,2.1,Sunday
PROD_0822,MacBook Pro 14,Laptop,Premium,199587,200000,184061,224,4.3,761,277,Normal,3.3,Monday
PROD_0823,Dell Inspiron 15,Laptop,Mid,78680,84386,80913,355,4,1216,482,Normal,8.6,Thursday
PROD_0830,Lenovo IdeaPad 5,Laptop,Mid,61502,63914,55338,463,3.8,1444,310,Normal,0,Sunday
PROD_0831,Acer Aspire 3,Laptop,Budget,45131,50289,48533,358,3.2,2252,451,Festive,9.5,Friday
PROD_0834,MacBook Pro 14,Laptop,Premium,199587,200000,196938,309,4.4,520,454,Festive,14.6,Thursday
PROD_0837,MacBook Pro 14,Laptop,Premium,199587,200000,211590,220,4.1,962,264,Normal,2.5,Saturday
PROD_0846,Lenovo IdeaPad 5,Laptop,Mid,61502,67295,55254,512,4.2,1670,84,Festive,14.3,Sunday
PROD_0852,MacBook Pro 14,Laptop,Premium,199587,200000,213888,176,4.2,66,519,Normal,3.9,Tuesday
PROD_0856,Lenovo IdeaPad 5,Laptop,Mid,61502,68882,60360,521,4.3,610,378,Festive,11.3,Tuesday
PROD_0858,HP Pavilion 15,Laptop,Budget,31315,33567,32237,391,3,1580,548,Normal,0,Saturday
PROD_0860,Acer Aspire 3,Laptop,Budget,45131,50190,44416,326,3,1832,447,Festive,16.6,Saturday
PROD_0861,Lenovo IdeaPad 5,Laptop,Mid,61502,66234,56987,458,3.2,1414,348,Festive,13.7,Sunday
PROD_0863,Acer Aspire 3,Laptop,Budget,45131,49002,46748,273,3.2,1483,94,Normal,0,Saturday
PROD_0868,Lenovo IdeaPad 5,Laptop,Mid,61502,62655,57018,354,3.6,454,556,Normal,10,Monday
PROD_0869,MacBook Pro 14,Laptop,Premium,199587,200000,217129,283,4.2,265,321,Festive,19.4,Thursday
PROD_0870,MacBook Pro 14,Laptop,Premium,199587,200000,178170,256,4.8,895,406,Normal,3.3,Tuesday
PROD_0872,HP Pavilion 15,Laptop,Budget,31315,33852,30196,399,3.8,2636,378,Normal,4.5,Monday
PROD_0884,HP Pavilion 15,Laptop,Budget,31315,35072,32894,418,3.2,2031,172,Festive,7.5,Friday
PROD_0885,MacBook Pro 14,Laptop,Premium,199587,200000,207050,319,4.7,358,561,Festive,15,Thursday
PROD_0890,Dell Inspiron 15,Laptop,Mid,78680,84520,78442,329,3.8,506,409,Normal,2.7,Tuesday
PROD_0907,Dell Inspiron 15,Laptop,Mid,78680,83918,81483,307,3.8,433,529,Normal,1,Saturday
PROD_0911,HP Pavilion 15,Laptop,Budget,31315,33774,31096,382,3.4,1771,402,Normal,7.7,Wednesday
PROD_0917,Acer Aspire 3,Laptop,Budget,45131,46015,39737,278,3.7,1702,425,Normal,0,Monday
PROD_0921,HP Pavilion 15,Laptop,Budget,31315,35072,34092,493,3.3,2506,414,Festive,7.7,Monday
PROD_0927,Dell Inspiron 15,Laptop,Mid,78680,84360,81087,352,4.3,752,484,Normal,0,Thursday
PROD_0931,Acer Aspire 3,Laptop,Budget,45131,48548,50129,239,2.7,1510,244,Normal,3.8,Wednesday
PROD_0941,Acer Aspire 3,Laptop,Budget,45131,48566,46560,309,3.7,2162,341,Normal,0,Wednesday
PROD_0942,MacBook Pro 14,Laptop,Premium,199587,200000,199454,245,4.4,306,485,Normal,1.7,Tuesday
PROD_0946,Acer Aspire 3,Laptop,Budget,45131,45524,42194,269,3.1,1683,629,Normal,0,Tuesday
PROD_0963,Dell Inspiron 15,Laptop,Mid,78680,88121,77600,370,3.3,455,351,Festive,12.5,Friday
PROD_0969,Dell Inspiron 15,Laptop,Mid,78680,80371,72376,270,3.3,480,375,Normal,4.4,Wednesday
PROD_0973,Lenovo IdeaPad 5,Laptop,Mid,61502,67095,63645,368,3.4,786,133,Normal,0,Wednesday
PROD_0990,Acer Aspire 3,Laptop,Budget,45131,46096,42493,250,3.1,1786,347,Normal,3.7,Friday
PROD_0992,Dell Inspiron 15,Laptop,Mid,78680,80934,73398,338,3.8,1070,334,Normal,1.2,Saturday
PROD_1012,MacBook Pro 14,Laptop,Premium,199587,200000,218534,199,4.4,219,213,Normal,1.7,Tuesday
PROD_1016,Dell Inspiron 15,Laptop,Mid,78680,88121,79347,378,3.4,1195,274,Festive,9.3,Wednesday
PROD_1018,Acer Aspire 3,Laptop,Budget,45131,48266,49952,265,2.8,1649,408,Normal,3,Saturday
PROD_1027,MacBook Pro 14,Laptop,Premium,199587,200000,192256,209,4.4,375,230,Normal,8,Wednesday
PROD_1032,Lenovo IdeaPad 5,Laptop,Mid,61502,66631,68713,410,4.4,877,347,Normal,2.1,Sunday
PROD_1041,Lenovo IdeaPad 5,Laptop,Mid,61502,68642,59605,454,3.4,1117,559,Festive,4.6,Wednesday
PROD_1051,HP Pavilion 15,Laptop,Budget,31315,33906,31889,406,3.3,2338,354,Normal,0,Saturday
PROD_1064,Lenovo IdeaPad 5,Laptop,Mid,61502,65574,63678,417,4.2,980,701,Normal,5.5,Tuesday
PROD_1080,HP Pavilion 15,Laptop,Budget,31315,35072,31540,339,2.3,1351,244,Festive,15.4,Saturday
PROD_1093,HP Pavilion 15,Laptop,Budget,31315,32043,29141,396,3.1,2530,529,Normal,2.7,Wednesday
PROD_1100,Lenovo IdeaPad 5,Laptop,Mid,61502,67032,60168,395,3.4,849,194,Normal,0.4,Friday
PROD_1104,HP Pavilion 15,Laptop,Budget,31315,33200,27802,465,3.6,2370,693,Festive,9.6,Thursday
PROD_1109,Lenovo IdeaPad 5,Laptop,Mid,61502,66662,60030,382,3.8,648,295,Normal,5.3,Monday
PROD_1112,Dell Inspiron 15,Laptop,Mid,78680,86528,80930,370,3.8,748,760,Festive,13.2,Tuesday
PROD_1117,Dell Inspiron 15,Laptop,Mid,78680,80603,74103,328,3.6,964,403,Normal,5.3,Wednesday
PROD_1122,HP Pavilion 15,Laptop,Budget,31315,32008,29669,320,2.8,1665,437,Normal,6.3,Sunday
PROD_1125,Acer Aspire 3,Laptop,Budget,45131,48085,49874,237,3,1977,446,Normal,2.7,Thursday
PROD_1148,Dell Inspiron 15,Laptop,Mid,78680,81178,71851,316,3.8,1101,239,Normal,8.4,Tuesday
PROD_1150,Acer Aspire 3,Laptop,Budget,45131,48057,39871,400,3.7,1868,503,Festive,12.9,Thursday
PROD_1151,HP Pavilion 15,Laptop,Budget,31315,33664,29259,425,2.6,1401,337,Festive,12.3,Tuesday
PROD_1156,Lenovo IdeaPad 5,Laptop,Mid,61502,63076,54950,354,3.5,1018,419,Normal,2.7,Saturday
PROD_1172,Dell Inspiron 15,Laptop,Mid,78680,84606,84567,377,4,1805,459,Normal,1.5,Wednesday
PROD_1173,Acer Aspire 3,Laptop,Budget,45131,48276,47933,298,3.4,2084,453,Normal,5.1,Thursday
PROD_1180,Dell Inspiron 15,Laptop,Mid,78680,80497,70542,356,3.8,1589,472,Normal,0,Friday
PROD_1184,MacBook Pro 14,Laptop,Premium,199587,200000,178992,189,4.3,293,524,Normal,0.6,Wednesday
PROD_1197,MacBook Pro 14,Laptop,Premium,199587,200000,184653,206,4.4,409,208,Normal,3.8,Monday
PROD_1211,Lenovo IdeaPad 5,Laptop,Mid,61502,68882,64444,459,3.6,1337,310,Festive,8.9,Wednesday
PROD_1214,Lenovo IdeaPad 5,Laptop,Mid,61502,68882,68646,482,3.4,1787,506,Festive,12.7,Wednesday
PROD_1215,HP Pavilion 15,Laptop,Budget,31315,33846,31318,374,3.1,2016,344,Normal,0,Friday
PROD_1221,MacBook Pro 14,Laptop,Premium,199587,200000,213996,278,5,1031,419,Normal,7.8,Monday
PROD_1237,Lenovo IdeaPad 5,Laptop,Mid,61502,68882,58825,468,4.1,1159,352,Festive,11.1,Tuesday
PROD_1242,HP Pavilion 15,Laptop,Budget,31315,33689,34644,341,2.9,1712,395,Normal,6.2,Saturday
PROD_1248,HP Pavilion 15,Laptop,Budget,31315,34003,32175,428,3.5,2493,325,Normal,0,Monday
PROD_1258,Dell Inspiron 15,Laptop,Mid,78680,82891,74181,375,3.3,988,692,Festive,9.9,Sunday
PROD_1260,HP Pavilion 15,Laptop,Budget,31315,35072,33031,415,2.7,1892,385,Festive,14,Tuesday
PROD_1273,Acer Aspire 3,Laptop,Budget,45131,50430,43718,347,3.1,1743,372,Festive,15.2,Saturday
PROD_1276,Dell Inspiron 15,Laptop,Mid,78680,88121,76468,389,3.6,560,118,Festive,11.3,Tuesday
PROD_1285,Dell Inspiron 15,Laptop,Mid,78680,84167,79385,304,3.9,989,461,Normal,5.5,Thursday
PROD_1287,Acer Aspire 3,Laptop,Budget,45131,50097,46247,336,3.2,1898,503,Festive,10.4,Sunday
PROD_1290,Acer Aspire 3,Laptop,Budget,45131,48035,41750,326,3.2,1550,402,Festive,8.8,Friday
PROD_1291,Lenovo IdeaPad 5,Laptop,Mid,61502,66291,66132,389,3.3,816,426,Normal,2.5,Saturday
PROD_1292,Lenovo IdeaPad 5,Laptop,Mid,61502,66063,61041,389,3.7,1054,500,Normal,0.8,Thursday
PROD_1312,MacBook Pro 14,Laptop,Premium,199587,200000,192006,176,4.4,50,365,Normal,3.6,Sunday
PROD_1318,Dell Inspiron 15,Laptop,Mid,78680,83493,74604,303,2.8,793,431,Festive,6.9,Thursday
PROD_1319,MacBook Pro 14,Laptop,Premium,199587,200000,181819,225,4.7,524,527,Normal,6.5,Wednesday
PROD_1323,Dell Inspiron 15,Laptop,Mid,78680,85464,82922,331,3.7,1219,172,Normal,1.3,Friday
PROD_1337,HP Pavilion 15,Laptop,Budget,31315,35072,33463,484,3.3,2293,427,Festive,14.9,Saturday
PROD_1356,Lenovo IdeaPad 5,Laptop,Mid,61502,63736,54840,491,4.8,1702,410,Normal,3.1,Monday
PROD_1361,Acer Aspire 3,Laptop,Budget,45131,48944,43038,282,3.2,2045,133,Normal,0,Sunday
PROD_1363,Acer Aspire 3,Laptop,Budget,45131,46201,42103,323,3.3,2293,410,Normal,4.7,Monday
PROD_1367,MacBook Pro 14,Laptop,Premium,199587,200000,218511,282,4.1,249,277,Festive,15,Sunday
PROD_1374,Lenovo IdeaPad 5,Laptop,Mid,61502,65962,56065,515,4.2,1585,522,Festive,12.7,Saturday
PROD_1377,HP Pavilion 15,Laptop,Budget,31315,33548,32746,371,3.2,2209,530,Normal,0,Monday
PROD_1378,Dell Inspiron 15,Laptop,Mid,78680,84555,72746,407,3.6,1279,317,Festive,8.6,Thursday
PROD_1379,Acer Aspire 3,Laptop,Budget,45131,48155,41990,313,2.7,2126,329,Festive,13.9,Thursday
PROD_1386,HP Pavilion 15,Laptop,Budget,31315,35072,33498,452,3.5,2489,451,Festive,10.9,Wednesday
PROD_1388,Dell Inspiron 15,Laptop,Mid,78680,81178,74573,314,3.6,1167,236,Normal,0.8,Friday
PROD_1395,Dell Inspiron 15,Laptop,Mid,78680,88121,77046,357,3.5,972,288,Festive,12.6,Tuesday
PROD_1403,MacBook Pro 14,Laptop,Premium,199587,200000,214891,216,4.1,551,311,Normal,0,Saturday
PROD_1420,Acer Aspire 3,Laptop,Budget,45131,46003,42260,303,3.4,2104,468,Normal,6.7,Monday
PROD_1421,Dell Inspiron 15,Laptop,Mid,78680,83227,73774,402,3.9,797,647,Festive,9.7,Monday
PROD_1426,Dell Inspiron 15,Laptop,Mid,78680,83971,78993,336,3.7,1178,559,Normal,2.7,Tuesday
PROD_1429,Lenovo IdeaPad 5,Laptop,Mid,61502,68882,68627,479,3.8,1538,229,Festive,11.1,Sunday
PROD_1436,MacBook Pro 14,Laptop,Premium,199587,200000,214999,181,4.1,367,346,Normal,3.9,Saturday
PROD_1449,Lenovo IdeaPad 5,Laptop,Mid,61502,62784,56072,362,3.6,867,526,Normal,6.9,Sunday
PROD_1457,Lenovo IdeaPad 5,Laptop,Mid,61502,63517,55061,331,3.1,681,241,Normal,2.1,Tuesday
PROD_1480,Dell Inspiron 15,Laptop,Mid,78680,88121,79293,395,4,1053,294,Festive,12.1,Tuesday
PROD_1487,MacBook Pro 14,Laptop,Premium,199587,200000,194769,274,4.1,766,338,Festive,17.5,Thursday
PROD_1492,HP Pavilion 15,Laptop,Budget,31315,32280,28215,325,3.2,1637,271,Normal,5.1,Friday
PROD_1502,Lenovo IdeaPad 5,Laptop,Mid,61502,68882,59352,433,3.2,1562,363,Festive,13.5,Sunday
PROD_1510,Acer Aspire 3,Laptop,Budget,45131,46047,42412,302,3.3,2173,447,Normal,4.6,Friday
PROD_1516,Lenovo IdeaPad 5,Laptop,Mid,61502,68882,61666,486,3.9,1649,490,Festive,14.2,Wednesday
PROD_1520,MacBook Pro 14,Laptop,Premium,199587,200000,195330,266,4.2,239,288,Festive,10.2,Tuesday
PROD_1522,Dell Inspiron 15,Laptop,Mid,78680,84962,84908,374,4.4,1651,364,Normal,7.4,Sunday
PROD_1527,HP Pavilion 15,Laptop,Budget,31315,35072,31689,426,2.9,2083,363,Festive,14.4,Wednesday
PROD_1532,Lenovo IdeaPad 5,Laptop,Mid,61502,68605,60183,448,3.8,843,562,Festive,11,Monday
PROD_1547,HP Pavilion 15,Laptop,Budget,31315,33676,27937,458,3.5,2062,379,Festive,4.8,Wednesday
PROD_1559,HP Pavilion 15,Laptop,Budget,31315,35021,33110,393,2.9,1784,422,Festive,12.3,Friday
PROD_1575,Lenovo IdeaPad 5,Laptop,Mid,61502,63820,55304,388,3.6,1330,228,Normal,0.8,Wednesday
PROD_1585,Acer Aspire 3,Laptop,Budget,45131,45879,41884,295,3.2,2024,511,Normal,5.4,Thursday
PROD_1612,MacBook Pro 14,Laptop,Premium,199587,200000,214338,237,4.4,864,434,Normal,4.1,Thursday
PROD_1614,MacBook Pro 14,Laptop,Premium,199587,200000,190082,207,4.5,630,457,Normal,2.6,Friday
PROD_1618,Dell Inspiron 15,Laptop,Mid,78680,87895,76564,447,4.3,1193,528,Festive,7.4,Thursday
PROD_1620,MacBook Pro 14,Laptop,Premium,199587,200000,189787,269,4.5,423,322,Festive,9.5,Wednesday
PROD_1625,Dell Inspiron 15,Laptop,Mid,78680,80147,74740,272,3.4,751,435,Normal,5.7,Thursday
PROD_1628,MacBook Pro 14,Laptop,Premium,199587,200000,215156,253,4.3,598,300,Normal,2.5,Tuesday
PROD_1638,HP Pavilion 15,Laptop,Budget,31315,35072,30527,480,3.9,2103,316,Festive,11.4,Thursday
PROD_1641,HP Pavilion 15,Laptop,Budget,31315,34156,30972,396,3.5,2708,179,Normal,0,Thursday
PROD_1656,HP Pavilion 15,Laptop,Budget,31315,32169,29509,416,3.8,2048,478,Normal,0.9,Saturday
PROD_1657,Dell Inspiron 15,Laptop,Mid,78680,88121,87503,427,4.2,905,175,Festive,10.5,Saturday
PROD_1669,HP Pavilion 15,Laptop,Budget,31315,33504,29410,407,3.4,1734,412,Festive,14.6,Sunday
PROD_1671,HP Pavilion 15,Laptop,Budget,31315,35072,33034,499,3.7,2843,364,Festive,12.3,Friday
PROD_1672,HP Pavilion 15,Laptop,Budget,31315,35072,33679,494,3.8,2815,349,Festive,8.2,Wednesday
PROD_1673,MacBook Pro 14,Laptop,Premium,199587,200000,185198,273,4.4,778,552,Festive,10.1,Sunday
PROD_1681,Dell Inspiron 15,Laptop,Mid,78680,85163,82137,358,3.8,1289,289,Normal,0,Thursday
PROD_1686,Dell Inspiron 15,Laptop,Mid,78680,85826,77282,387,4,1569,164,Normal,4.4,Sunday
PROD_1687,HP Pavilion 15,Laptop,Budget,31315,32499,28419,417,3.6,2050,269,Normal,6.3,Tuesday
PROD_1694,Acer Aspire 3,Laptop,Budget,45131,48918,47930,339,3.9,2959,230,Normal,0,Friday
PROD_1700,Lenovo IdeaPad 5,Laptop,Mid,61502,66231,57979,488,4.3,812,394,Festive,17.9,Friday
PROD_1709,HP Pavilion 15,Laptop,Budget,31315,35072,32800,472,3.8,1957,278,Festive,10.5,Tuesday
PROD_1713,MacBook Pro 14,Laptop,Premium,199587,200000,177542,285,4.6,736,273,Festive,5.2,Friday
PROD_1723,Dell Inspiron 15,Laptop,Mid,78680,88121,75021,421,4,1534,420,Festive,8,Friday
PROD_1731,MacBook Pro 14,Laptop,Premium,199587,200000,192654,176,4.4,50,347,Normal,7.4,Tuesday
PROD_1736,Acer Aspire 3,Laptop,Budget,45131,47753,42336,370,3.1,2423,593,Festive,12.9,Thursday
PROD_1738,HP Pavilion 15,Laptop,Budget,31315,33641,34290,338,2.8,1679,421,Normal,3.1,Friday
PROD_1750,MacBook Pro 14,Laptop,Premium,199587,200000,181784,266,4.6,810,599,Normal,1.4,Wednesday
PROD_1759,Dell Inspiron 15,Laptop,Mid,78680,85251,75439,363,3.9,1516,274,Normal,0,Saturday
PROD_1761,Lenovo IdeaPad 5,Laptop,Mid,61502,64157,57794,437,3.8,1211,192,Normal,4.7,Saturday
PROD_1768,Lenovo IdeaPad 5,Laptop,Mid,61502,66397,57765,464,3.5,758,304,Festive,14.5,Monday
PROD_1773,HP Pavilion 15,Laptop,Budget,31315,35072,31775,530,4,2771,518,Festive,9,Tuesday
PROD_1777,Acer Aspire 3,Laptop,Budget,45131,45789,41346,276,3.5,2446,522,Normal,2.2,Sunday
PROD_1788,Acer Aspire 3,Laptop,Budget,45131,48109,48087,288,2.9,1821,512,Normal,4.5,Tuesday
PROD_1790,Lenovo IdeaPad 5,Laptop,Mid,61502,65713,56234,491,4,1413,567,Festive,9.7,Sunday
PROD_0004,Samsung Galaxy A35,Mobile Phone,Mid,30534,30869,28561,315,3.3,1261,653,Normal,0,Wednesday
PROD_0006,Redmi Note 13,Mobile Phone,Budget,11858,12645,12130,329,3.1,2173,565,Normal,0,Tuesday
PROD_0007,iPhone 16,Mobile Phone,Premium,89612,99375,90305,292,3.8,468,459,Festive,10.3,Thursday
PROD_0035,iPhone 16,Mobile Phone,Premium,89612,94719,85877,262,4.5,50,653,Normal,0,Wednesday
PROD_0046,Redmi Note 13,Mobile Phone,Budget,11858,12864,11375,301,2.8,1746,154,Normal,0,Tuesday
PROD_0051,iPhone 16,Mobile Phone,Premium,89612,95745,95939,274,4.8,426,442,Normal,0,Sunday
PROD_0058,Realme C55,Mobile Phone,Budget,12494,13915,13889,394,3.7,2112,516,Festive,12.4,Monday
PROD_0061,Samsung Galaxy A35,Mobile Phone,Mid,30534,33046,31210,373,4.5,615,314,Normal,0,Thursday
PROD_0072,Samsung Galaxy A35,Mobile Phone,Mid,30534,32502,30023,281,3.8,571,532,Normal,1.2,Friday
PROD_0073,Redmi Note 13,Mobile Phone,Budget,11858,12761,13123,327,3.4,2459,367,Normal,3.7,Thursday
PROD_0079,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,56064,135,3.8,1311,238,Normal,6.7,Saturday
PROD_0080,Redmi Note 13,Mobile Phone,Budget,11858,12059,11050,346,3.3,2232,579,Normal,9.8,Saturday
PROD_0085,Realme C55,Mobile Phone,Budget,12494,12756,11125,320,3.3,2550,459,Normal,1.9,Wednesday
PROD_0093,OnePlus Nord CE4,Mobile Phone,Mid,52999,53560,48936,178,4.5,1659,455,Normal,7,Monday
PROD_0099,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,56286,169,3.1,918,419,Festive,9.8,Sunday
PROD_0100,OnePlus Nord CE4,Mobile Phone,Mid,52999,53857,47034,168,4.1,1483,328,Normal,2.8,Saturday
PROD_0101,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,52359,118,3.5,1369,279,Normal,1.9,Tuesday
PROD_0120,Redmi Note 13,Mobile Phone,Budget,11858,12825,12782,368,3.4,2984,320,Normal,7.8,Friday
PROD_0129,iPhone 16,Mobile Phone,Premium,89612,95730,91894,261,4.3,1080,426,Normal,1.8,Monday
PROD_0140,Samsung Galaxy A35,Mobile Phone,Mid,30534,32704,33060,352,3.9,1080,506,Normal,0,Thursday
PROD_0143,Realme C55,Mobile Phone,Budget,12494,12861,11223,352,3.4,1905,339,Normal,0,Thursday
PROD_0155,OnePlus Nord CE4,Mobile Phone,Mid,52999,52851,49272,39,2.9,433,514,Normal,2.5,Saturday
PROD_0156,Redmi Note 13,Mobile Phone,Budget,11858,12777,12788,439,3.8,3134,507,Normal,0,Sunday
PROD_0160,Redmi Note 13,Mobile Phone,Budget,11858,13280,11684,385,3.4,2533,338,Festive,10.1,Tuesday
PROD_0162,Redmi Note 13,Mobile Phone,Budget,11858,13256,11347,373,3,2104,401,Festive,4.8,Friday
PROD_0174,Redmi Note 13,Mobile Phone,Budget,11858,12241,11017,381,3.6,2613,325,Normal,7.1,Saturday
PROD_0186,Realme C55,Mobile Phone,Budget,12494,13471,11963,378,3.8,2689,402,Normal,0.8,Wednesday
PROD_0195,Redmi Note 13,Mobile Phone,Budget,11858,12213,10738,329,3.4,2515,294,Normal,7.8,Wednesday
PROD_0202,Samsung Galaxy A35,Mobile Phone,Mid,30534,32672,29102,324,3.6,1499,485,Normal,0,Saturday
PROD_0204,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,51693,86,4.2,1065,279,Normal,0.3,Monday
PROD_0212,Realme C55,Mobile Phone,Budget,12494,13758,12252,361,2.9,2078,718,Festive,15.1,Monday
PROD_0220,OnePlus Nord CE4,Mobile Phone,Mid,52999,53282,48232,140,4.2,1130,503,Normal,0.9,Saturday
PROD_0223,iPhone 16,Mobile Phone,Premium,89612,91713,81256,258,4.2,778,318,Normal,5.3,Monday
PROD_0224,Realme C55,Mobile Phone,Budget,12494,13380,12400,249,2.6,2033,354,Normal,6.9,Thursday
PROD_0229,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,56878,267,4.5,2198,644,Festive,12,Tuesday
PROD_0232,OnePlus Nord CE4,Mobile Phone,Mid,52999,55000,55068,116,3.6,1467,488,Normal,10.7,Tuesday
PROD_0233,Realme C55,Mobile Phone,Budget,12494,13755,12062,384,3,2379,757,Festive,8.7,Friday
PROD_0243,Samsung Galaxy A35,Mobile Phone,Mid,30534,32823,27098,399,3.6,824,299,Festive,10,Saturday
PROD_0245,iPhone 16,Mobile Phone,Premium,89612,92351,84028,269,4.4,546,192,Normal,5.6,Friday
PROD_0256,iPhone 16,Mobile Phone,Premium,89612,90653,81063,235,4.2,932,520,Normal,3.7,Sunday
PROD_0263,Redmi Note 13,Mobile Phone,Budget,11858,12719,12492,347,3.3,2059,467,Normal,7.7,Saturday
PROD_0284,iPhone 16,Mobile Phone,Premium,89612,96662,97503,297,4.7,868,272,Normal,6.6,Saturday
PROD_0286,iPhone 16,Mobile Phone,Premium,89612,95629,86239,244,4.1,550,423,Normal,6.1,Sunday
PROD_0288,iPhone 16,Mobile Phone,Premium,89612,95602,93797,306,4.7,1055,522,Normal,1.4,Tuesday
